Age,Salary,Experience,Credit_Score,Existing_Loans,EMI_Burden,Loan_Amount,Job_Type,City,Education,Marital_Status,Loan_Purpose,Loan_Approved
53,53008,32,698,1,77,1176109,Private Job,Delhi,Post Graduate,Married,Education Loan,1
64,59239,40,848,1,71,988373,Private Job,Delhi,Graduate,Single,Personal Loan,1
39,32326,19,622,0,85,751775,Private Job,Bhopal,High School,Single,Car Loan,0
54,66293,34,854,2,53,1441078,Government Job,Mumbai,High School,Single,Car Loan,1
23,58043,1,421,1,80,950628,Self Employed,Mumbai,High School,Single,Home Loan,0
59,18276,35,840,1,30,554232,Government Job,Mumbai,Graduate,Single,Personal Loan,1
48,74355,25,872,0,50,701603,Private Job,Jaipur,Post Graduate,Married,Education Loan,1
31,10000,8,702,3,84,547587,Government Job,Indore,High School,Married,Personal Loan,0
30,25220,11,550,0,29,601247,Private Job,Bhopal,Graduate,Divorced,Personal Loan,1
60,69253,40,412,3,52,1140041,Private Job,Delhi,High School,Married,Home Loan,0
22,30748,0,504,1,52,1171928,Government Job,Jaipur,Post Graduate,Married,Home Loan,0
59,42369,40,729,1,62,1132271,Self Employed,Indore,High School,Married,Car Loan,1
47,58013,27,726,0,38,1056651,Government Job,Bhopal,Graduate,Single,Education Loan,1
29,83625,7,790,1,12,548838,Private Job,Indore,High School,Married,Car Loan,1
59,99828,40,845,0,40,846480,Private Job,Jaipur,Graduate,Married,Car Loan,1
21,35717,1,370,0,37,737601,Private Job,Mumbai,Graduate,Married,Home Loan,0
53,86374,29,436,0,40,246990,Private Job,Bhopal,Graduate,Single,Personal Loan,0
58,49029,35,497,2,87,1227507,Self Employed,Delhi,Graduate,Single,Education Loan,0
53,51536,33,547,1,36,402493,Private Job,Indore,High School,Single,Education Loan,1
23,63260,4,381,0,25,890521,Private Job,Indore,Graduate,Married,Education Loan,1
52,98314,34,512,3,49,1080701,Private Job,Mumbai,High School,Divorced,Car Loan,0
33,67112,10,527,0,64,195564,Private Job,Jaipur,Post Graduate,Divorced,Education Loan,0
41,55445,17,803,0,29,302557,Government Job,Mumbai,High School,Married,Car Loan,1
24,70179,6,871,4,79,1030790,Government Job,Mumbai,High School,Single,Home Loan,0
37,71857,16,867,1,85,1043077,Private Job,Delhi,Graduate,Married,Car Loan,1
62,10000,40,703,1,87,258585,Government Job,Jaipur,Graduate,Divorced,Car Loan,0
24,75633,0,560,3,17,1375900,Self Employed,Delhi,High School,Single,Personal Loan,0
40,71469,21,768,0,10,773245,Private Job,Delhi,Graduate,Divorced,Education Loan,1
32,82596,11,521,0,61,917067,Private Job,Mumbai,Graduate,Married,Car Loan,1
46,54182,28,653,1,23,323654,Self Employed,Mumbai,Graduate,Single,Personal Loan,1
56,63684,34,431,0,85,1374268,Government Job,Indore,Post Graduate,Single,Personal Loan,0
36,56639,15,663,0,83,176691,Private Job,Indore,Graduate,Single,Home Loan,1
27,62686,3,560,2,48,338007,Self Employed,Mumbai,Graduate,Divorced,Education Loan,1
53,71722,32,529,0,58,687339,Private Job,Jaipur,Graduate,Married,Home Loan,1
22,82573,0,437,0,67,233574,Government Job,Delhi,Graduate,Single,Personal Loan,0
53,75503,30,630,3,70,1497236,Self Employed,Indore,Post Graduate,Married,Car Loan,0
34,66528,11,463,0,66,214511,Private Job,Delhi,High School,Married,Education Loan,0
40,19482,21,317,3,80,1200928,Private Job,Jaipur,High School,Married,Home Loan,0
57,54675,39,334,3,83,1181760,Government Job,Delhi,Graduate,Married,Car Loan,0
47,76188,29,707,0,58,1376030,Private Job,Bhopal,High School,Single,Personal Loan,1
62,10000,38,882,0,42,1385794,Private Job,Mumbai,Post Graduate,Single,Education Loan,1
41,156582,21,884,2,33,901178,Private Job,Indore,Graduate,Married,Personal Loan,1
22,51234,0,826,3,54,1085321,Private Job,Mumbai,Post Graduate,Single,Home Loan,0
63,31208,40,413,2,10,159875,Government Job,Indore,High School,Divorced,Car Loan,0
36,46119,18,520,1,61,1166111,Government Job,Indore,High School,Married,Home Loan,0
39,38646,17,600,0,31,1383809,Government Job,Delhi,Post Graduate,Single,Personal Loan,1
24,96577,4,375,0,82,1221443,Self Employed,Jaipur,Graduate,Married,Car Loan,0
30,93318,7,431,3,33,108869,Self Employed,Indore,Graduate,Married,Car Loan,0
42,107728,20,385,0,55,236707,Government Job,Mumbai,Graduate,Married,Car Loan,1
32,42624,11,774,0,41,1306297,Government Job,Mumbai,Graduate,Married,Education Loan,1
22,86298,0,546,0,39,470228,Self Employed,Indore,Post Graduate,Married,Education Loan,1
22,55056,0,433,0,27,120340,Government Job,Indore,High School,Married,Home Loan,0
61,87225,40,385,1,40,1330250,Private Job,Indore,High School,Single,Home Loan,1
64,11255,40,545,0,31,1401097,Private Job,Mumbai,High School,Single,Car Loan,0
54,60009,32,550,1,89,461154,Self Employed,Bhopal,Graduate,Single,Education Loan,0
38,31321,19,310,3,84,69394,Private Job,Jaipur,Post Graduate,Married,Car Loan,0
36,18084,15,855,1,87,843511,Private Job,Indore,Post Graduate,Single,Home Loan,0
39,39042,18,561,0,21,570537,Private Job,Jaipur,Graduate,Married,Home Loan,1
45,25578,21,551,1,19,649754,Self Employed,Mumbai,Post Graduate,Married,Personal Loan,1
50,25332,30,518,0,38,483769,Government Job,Bhopal,High School,Married,Home Loan,1
26,96698,4,690,0,77,304899,Private Job,Indore,Graduate,Divorced,Car Loan,1
47,58305,26,685,0,11,510619,Private Job,Indore,High School,Single,Home Loan,1
35,16036,12,512,0,41,1442886,Government Job,Bhopal,Graduate,Married,Car Loan,1
51,58061,29,461,1,17,745547,Private Job,Jaipur,Graduate,Single,Home Loan,0
64,54024,40,462,0,38,881353,Government Job,Bhopal,Graduate,Divorced,Home Loan,1
42,42885,22,532,1,22,910322,Government Job,Bhopal,High School,Married,Car Loan,0
32,68531,11,651,2,28,419764,Private Job,Indore,Graduate,Single,Personal Loan,1
30,51292,8,554,4,70,1211050,Private Job,Bhopal,High School,Married,Education Loan,0
41,38328,20,527,0,12,1089879,Private Job,Bhopal,Graduate,Married,Personal Loan,1
51,54035,29,332,0,17,625552,Government Job,Indore,Graduate,Single,Personal Loan,1
56,89613,36,881,3,39,378767,Self Employed,Mumbai,Graduate,Married,Personal Loan,1
30,96891,8,382,1,18,1281972,Government Job,Bhopal,High School,Single,Home Loan,1
39,76593,19,439,0,78,1430543,Private Job,Jaipur,Post Graduate,Married,Home Loan,0
43,84726,24,560,3,64,622185,Private Job,Delhi,Graduate,Single,Education Loan,0
30,87780,11,633,0,35,533769,Self Employed,Jaipur,High School,Single,Personal Loan,1
47,93328,24,323,3,32,960419,Self Employed,Bhopal,High School,Single,Home Loan,0
63,120580,40,648,2,28,1020562,Private Job,Jaipur,High School,Single,Car Loan,1
22,26743,1,431,1,60,749358,Government Job,Delhi,Graduate,Single,Home Loan,0
31,81870,7,682,0,30,1229177,Private Job,Jaipur,Graduate,Married,Home Loan,1
28,127659,8,526,1,32,567743,Private Job,Bhopal,High School,Married,Personal Loan,1
39,13524,17,739,1,85,1223447,Government Job,Bhopal,High School,Single,Personal Loan,0
36,108025,13,816,0,73,378374,Private Job,Mumbai,Graduate,Married,Education Loan,1
24,27153,6,604,0,78,861609,Private Job,Indore,Graduate,Married,Personal Loan,0
34,81452,15,460,0,26,1195041,Government Job,Bhopal,High School,Married,Personal Loan,0
42,62702,21,369,2,43,1279627,Private Job,Mumbai,Post Graduate,Married,Personal Loan,1
37,62720,18,614,3,78,1022104,Private Job,Mumbai,High School,Married,Education Loan,0
63,10000,40,510,1,52,488270,Government Job,Mumbai,High School,Married,Home Loan,0
46,10000,23,531,3,86,388902,Private Job,Bhopal,High School,Single,Home Loan,0
55,44301,34,422,2,45,1057119,Government Job,Indore,High School,Married,Education Loan,0
56,56511,36,518,0,60,1298126,Private Job,Delhi,Graduate,Married,Personal Loan,0
50,73237,27,791,1,57,1491202,Private Job,Mumbai,High School,Single,Education Loan,1
41,37983,18,433,1,56,1482351,Private Job,Mumbai,Post Graduate,Married,Car Loan,0
40,52056,19,476,0,36,1229845,Private Job,Indore,Graduate,Married,Education Loan,1
62,27733,40,728,0,48,1324746,Government Job,Jaipur,Post Graduate,Single,Personal Loan,1
46,23948,22,516,2,52,537880,Government Job,Jaipur,Graduate,Married,Personal Loan,1
32,41262,11,650,3,81,1484288,Self Employed,Jaipur,Graduate,Married,Car Loan,0
28,10000,6,750,3,32,71411,Private Job,Delhi,Graduate,Married,Car Loan,1
55,73954,36,676,0,87,574959,Private Job,Bhopal,Graduate,Single,Home Loan,1
49,80613,26,689,3,17,1171054,Government Job,Bhopal,High School,Single,Car Loan,1
62,98495,40,726,1,52,181370,Private Job,Indore,Graduate,Married,Car Loan,1
27,139207,5,659,1,27,1382123,Private Job,Indore,Graduate,Single,Education Loan,1
30,39575,12,403,0,67,1038750,Private Job,Mumbai,Graduate,Married,Car Loan,0
59,102811,40,888,3,14,738165,Government Job,Bhopal,High School,Married,Personal Loan,1
40,49603,21,805,0,50,714562,Private Job,Jaipur,Graduate,Single,Education Loan,1
48,70737,27,631,0,40,67100,Self Employed,Mumbai,Graduate,Divorced,Home Loan,1
34,73691,11,317,1,52,604875,Private Job,Delhi,Post Graduate,Single,Personal Loan,0
32,92426,9,847,0,13,1411535,Government Job,Bhopal,Post Graduate,Single,Personal Loan,1
28,51541,9,855,3,51,715737,Government Job,Indore,Graduate,Single,Personal Loan,1
27,10000,5,847,0,59,1487064,Private Job,Mumbai,Graduate,Married,Car Loan,1
25,49252,6,886,0,70,1174357,Self Employed,Jaipur,Graduate,Married,Personal Loan,1
21,118555,0,708,0,27,279293,Government Job,Indore,Post Graduate,Single,Car Loan,1
29,67838,9,667,1,26,160895,Private Job,Mumbai,Graduate,Married,Car Loan,1
64,105200,40,703,0,75,1113652,Private Job,Mumbai,Graduate,Single,Car Loan,1
38,104126,15,788,1,44,322569,Government Job,Jaipur,Graduate,Married,Car Loan,1
63,68500,40,377,0,21,592540,Private Job,Indore,High School,Married,Car Loan,0
62,45150,40,584,1,13,1426920,Government Job,Mumbai,High School,Married,Education Loan,1
30,40993,8,799,2,25,378549,Private Job,Jaipur,High School,Married,Education Loan,1
21,70470,0,408,2,15,64905,Self Employed,Mumbai,Post Graduate,Single,Personal Loan,0
40,78701,20,500,1,69,1010484,Private Job,Bhopal,Graduate,Single,Car Loan,0
63,103535,40,399,1,21,260625,Private Job,Delhi,Post Graduate,Married,Personal Loan,0
49,25740,27,683,3,39,1326822,Government Job,Delhi,High School,Single,Car Loan,1
22,31939,3,821,1,29,288942,Private Job,Indore,Post Graduate,Single,Home Loan,1
46,68948,23,709,1,79,1116857,Self Employed,Mumbai,Post Graduate,Married,Personal Loan,1
31,29937,13,884,2,35,334844,Private Job,Jaipur,Graduate,Single,Car Loan,1
45,80739,22,876,1,84,273882,Private Job,Indore,Graduate,Married,Home Loan,1
54,63618,36,501,0,13,1144024,Self Employed,Delhi,Graduate,Married,Personal Loan,1
61,35743,40,796,2,47,907464,Government Job,Jaipur,Post Graduate,Married,Home Loan,1
21,123871,0,620,0,88,1147215,Self Employed,Mumbai,High School,Single,Education Loan,0
51,67223,30,556,3,44,272695,Government Job,Jaipur,Post Graduate,Single,Education Loan,1
58,85160,34,510,0,19,815455,Government Job,Mumbai,Post Graduate,Single,Home Loan,1
42,85503,22,681,0,29,560374,Self Employed,Bhopal,High School,Married,Personal Loan,1
22,103137,2,889,1,35,1486612,Private Job,Jaipur,Graduate,Single,Car Loan,1
21,81907,1,395,2,49,1409555,Private Job,Bhopal,Graduate,Married,Car Loan,1
44,66592,26,839,2,87,391885,Private Job,Bhopal,High School,Single,Home Loan,1
56,47883,36,691,0,31,412343,Private Job,Delhi,Graduate,Single,Personal Loan,1
56,90621,35,486,0,71,686096,Government Job,Mumbai,Graduate,Married,Personal Loan,0
54,104686,30,500,0,43,980164,Self Employed,Bhopal,Graduate,Single,Education Loan,1
29,106515,6,665,0,48,1228163,Government Job,Jaipur,High School,Married,Home Loan,1
32,110082,10,841,1,70,457256,Government Job,Indore,Post Graduate,Single,Home Loan,1
40,67769,18,564,0,23,600199,Private Job,Bhopal,Graduate,Single,Home Loan,1
24,47162,6,694,1,59,1336472,Self Employed,Bhopal,High School,Single,Car Loan,1
35,46391,14,769,0,82,1305068,Government Job,Indore,High School,Single,Car Loan,0
24,57869,2,824,1,63,1452774,Private Job,Bhopal,Graduate,Married,Car Loan,1
25,100171,2,502,0,24,499895,Private Job,Delhi,Graduate,Single,Education Loan,1
30,119152,12,642,2,58,263944,Self Employed,Mumbai,Post Graduate,Married,Education Loan,0
64,92095,40,746,2,14,1103798,Private Job,Delhi,High School,Married,Car Loan,1
64,28826,40,569,0,89,453287,Private Job,Bhopal,High School,Married,Home Loan,0
60,28714,38,511,0,34,398142,Private Job,Bhopal,Graduate,Single,Education Loan,1
56,67258,34,751,0,47,477686,Private Job,Mumbai,Graduate,Married,Home Loan,1
55,21399,33,558,2,85,151627,Government Job,Delhi,Post Graduate,Married,Home Loan,0
21,47072,0,618,2,28,1000807,Private Job,Jaipur,High School,Married,Education Loan,0
38,45444,18,353,0,82,1036006,Government Job,Indore,Graduate,Married,Car Loan,0
51,61789,28,312,1,23,1341894,Government Job,Bhopal,Graduate,Single,Car Loan,1
26,87747,8,772,0,44,1216389,Private Job,Bhopal,Graduate,Married,Home Loan,1
26,30774,2,400,3,87,170600,Government Job,Delhi,Post Graduate,Single,Home Loan,0
62,69515,40,603,2,84,1485931,Private Job,Jaipur,Graduate,Single,Education Loan,0
39,56792,19,327,1,51,135637,Government Job,Jaipur,Graduate,Single,Personal Loan,0
52,57653,29,518,0,86,125452,Government Job,Jaipur,Graduate,Single,Personal Loan,0
62,77618,40,396,2,27,437609,Government Job,Jaipur,High School,Single,Home Loan,0
50,49449,27,886,0,71,52459,Private Job,Indore,Graduate,Divorced,Home Loan,1
46,69817,28,389,4,64,280444,Government Job,Mumbai,Graduate,Married,Home Loan,0
23,81980,5,538,2,15,65322,Private Job,Bhopal,Post Graduate,Married,Car Loan,1
53,53687,29,773,1,32,941744,Government Job,Mumbai,Post Graduate,Single,Car Loan,1
51,67673,33,643,2,45,429466,Government Job,Delhi,Graduate,Single,Education Loan,1
40,72813,17,620,1,70,273838,Private Job,Bhopal,Graduate,Married,Personal Loan,1
24,43012,6,366,1,79,376903,Government Job,Indore,Graduate,Divorced,Car Loan,0
52,45974,28,825,2,16,343975,Government Job,Mumbai,Post Graduate,Married,Home Loan,1
38,14154,18,890,3,50,1453037,Private Job,Jaipur,High School,Single,Personal Loan,0
30,36309,6,604,0,31,1224495,Self Employed,Indore,Graduate,Single,Education Loan,1
42,21581,19,464,1,55,596730,Government Job,Delhi,Graduate,Single,Education Loan,0
37,62251,18,334,3,47,752443,Self Employed,Mumbai,Graduate,Married,Home Loan,0
62,83262,40,855,0,89,326197,Private Job,Indore,High School,Single,Car Loan,1
24,79444,4,743,0,54,734403,Government Job,Delhi,Graduate,Married,Home Loan,1
57,88254,36,855,1,55,1150745,Government Job,Bhopal,Graduate,Married,Education Loan,1
27,58402,4,558,2,80,356894,Private Job,Mumbai,Post Graduate,Married,Car Loan,0
28,60475,5,728,2,72,735097,Private Job,Bhopal,Graduate,Single,Personal Loan,1
21,99846,2,503,4,54,1368149,Private Job,Mumbai,Post Graduate,Single,Home Loan,0
28,18025,4,489,0,35,259719,Private Job,Bhopal,High School,Married,Personal Loan,0
39,11783,15,458,1,58,632815,Private Job,Bhopal,Graduate,Married,Education Loan,0
37,58018,16,790,0,43,819110,Private Job,Mumbai,High School,Single,Education Loan,1
61,80559,37,388,1,37,827667,Private Job,Delhi,Graduate,Single,Home Loan,0
29,29019,5,778,3,44,212694,Government Job,Indore,Graduate,Married,Car Loan,1
36,62201,14,802,2,38,992483,Private Job,Indore,Graduate,Divorced,Education Loan,1
57,52102,36,579,4,51,59788,Government Job,Mumbai,Post Graduate,Married,Personal Loan,0
47,30290,27,813,3,86,1073095,Government Job,Mumbai,Graduate,Married,Home Loan,0
22,63350,0,885,0,27,1055147,Private Job,Jaipur,Graduate,Married,Car Loan,1
56,10000,36,467,1,47,468912,Private Job,Bhopal,Post Graduate,Single,Education Loan,0
32,74341,11,383,0,64,757523,Government Job,Jaipur,Graduate,Married,Home Loan,1
55,85814,37,696,0,73,74750,Private Job,Mumbai,Graduate,Married,Personal Loan,1
51,41302,30,509,2,62,325012,Private Job,Bhopal,Graduate,Single,Car Loan,0
39,85090,18,503,0,53,457143,Government Job,Delhi,Graduate,Married,Education Loan,1
46,76215,28,681,1,45,535204,Government Job,Bhopal,Post Graduate,Divorced,Education Loan,1
56,31375,33,833,3,61,65731,Private Job,Jaipur,High School,Single,Personal Loan,0
24,54461,6,527,0,24,874028,Self Employed,Mumbai,High School,Married,Home Loan,1
63,75495,40,532,0,39,509925,Government Job,Delhi,High School,Married,Car Loan,1
51,71121,28,729,1,84,548386,Government Job,Indore,High School,Single,Car Loan,1
33,18166,9,393,0,25,1019846,Private Job,Bhopal,Post Graduate,Married,Personal Loan,0
63,73153,39,619,2,23,1237631,Private Job,Delhi,High School,Married,Car Loan,1
59,26226,38,350,2,88,616460,Private Job,Indore,Graduate,Married,Home Loan,0
24,11703,1,716,2,51,649759,Government Job,Delhi,High School,Married,Personal Loan,1
60,72533,40,327,1,70,664289,Private Job,Delhi,Post Graduate,Single,Home Loan,0
64,55253,40,727,2,10,460909,Government Job,Jaipur,Post Graduate,Single,Home Loan,1
33,63477,9,318,0,70,960399,Self Employed,Mumbai,Graduate,Married,Home Loan,0
61,98004,40,467,2,26,883410,Government Job,Bhopal,High School,Married,Home Loan,1
29,53105,6,375,1,35,1152226,Self Employed,Jaipur,High School,Single,Education Loan,1
22,35869,0,727,0,10,1265982,Private Job,Delhi,Post Graduate,Single,Education Loan,1
55,16608,31,868,0,37,422311,Private Job,Indore,Post Graduate,Married,Personal Loan,1
32,89810,10,343,2,35,161753,Government Job,Mumbai,Graduate,Married,Home Loan,1
37,69643,16,794,2,17,1290588,Private Job,Indore,Graduate,Married,Personal Loan,1
24,68577,4,490,1,37,866634,Government Job,Indore,High School,Married,Home Loan,1
34,79110,13,334,0,26,544443,Private Job,Jaipur,Graduate,Married,Car Loan,0
41,102513,22,758,4,11,1118849,Self Employed,Jaipur,High School,Married,Home Loan,1
61,33277,40,396,0,27,1054170,Government Job,Indore,Graduate,Divorced,Car Loan,0
28,31699,7,736,1,76,321898,Government Job,Bhopal,Graduate,Divorced,Personal Loan,1
53,54668,29,341,2,37,560834,Government Job,Indore,High School,Married,Car Loan,0
48,31468,28,871,1,69,1424572,Private Job,Jaipur,Graduate,Married,Home Loan,1
23,65190,1,608,0,80,457735,Private Job,Delhi,Graduate,Single,Personal Loan,0
34,47605,12,781,1,18,1387431,Private Job,Jaipur,Graduate,Single,Car Loan,1
39,74706,15,711,0,68,206250,Private Job,Jaipur,Graduate,Married,Education Loan,1
26,50175,2,554,0,18,1047627,Self Employed,Mumbai,Graduate,Married,Education Loan,1
56,68493,37,322,3,13,1335478,Private Job,Mumbai,High School,Married,Home Loan,0
40,42084,21,409,1,49,1165451,Private Job,Mumbai,Post Graduate,Married,Car Loan,0
21,71829,0,422,3,62,50242,Private Job,Indore,Graduate,Married,Car Loan,0
30,81482,11,832,0,56,139469,Self Employed,Delhi,High School,Married,Car Loan,1
33,53482,10,713,0,15,1255525,Private Job,Bhopal,Post Graduate,Divorced,Personal Loan,1
32,76201,13,857,4,47,1451102,Private Job,Delhi,Graduate,Married,Personal Loan,1
31,48871,12,559,2,87,1041073,Private Job,Mumbai,Graduate,Married,Education Loan,0
56,33009,37,558,2,69,895166,Self Employed,Jaipur,Graduate,Married,Car Loan,0
37,77796,15,657,1,55,1006802,Self Employed,Indore,High School,Married,Car Loan,1
49,63838,30,683,0,36,890941,Private Job,Mumbai,Graduate,Single,Education Loan,1
23,91065,5,450,0,10,177775,Self Employed,Indore,Graduate,Single,Car Loan,1
49,25737,28,658,0,48,431914,Private Job,Jaipur,Post Graduate,Single,Car Loan,1
30,51510,6,525,3,23,1078573,Private Job,Bhopal,High School,Married,Personal Loan,0
39,45377,17,378,4,37,359233,Private Job,Mumbai,Post Graduate,Married,Education Loan,0
24,57671,0,302,1,41,976643,Private Job,Bhopal,Post Graduate,Single,Car Loan,1
58,22939,37,852,1,19,977783,Private Job,Jaipur,Graduate,Divorced,Home Loan,1
32,92985,10,407,3,49,437525,Private Job,Jaipur,Post Graduate,Single,Education Loan,0
51,53278,28,653,0,25,767238,Private Job,Indore,Graduate,Married,Car Loan,1
